Word	start_frame	end_frame	chunk	interval_id
Obama	176.0	182.0	40	6337
throw	182.0	186.0	40	6337
on	186.0	189.0	40	6337
some	189.0	192.0	40	6337
shades	192.0	200.0	40	6337
kitesurf	200.0	209.0	40	6337
out	209.0	210.0	40	6337
of	210.0	212.0	40	6337
the	212.0	213.0	40	6337
auditorium	213.0	216.0	40	6337
and	216.0	224.0	40	6337
yell	224.0	284.0	40	6337
what	284.0	290.0	40	6337
about	290.0	291.0	40	6337
the	291.0	294.0	40	6337
first	294.0	299.0	40	6337
post-election	299.0	306.0	40	6337
public	306.0	312.0	40	6337
appearance	312.0	317.0	40	6337
was	317.0	320.0	40	6337
especially	320.0	324.0	40	6337
while	324.0	329.0	40	6337
time	329.0	333.0	40	6337
because	333.0	338.0	40	6337
Saturday	338.0	344.0	40	6337
will	344.0	345.0	40	6337
Marcie	345.0	351.0	40	6337
100th	351.0	360.0	40	6337
day	360.0	363.0	40	6337
of	363.0	365.0	40	6337
Trumps	365.0	369.0	40	6337
presidency	369.0	372.0	40	6337
which	372.0	380.0	40	6337
is	380.0	383.0	40	6337
traditionally	383.0	384.0	40	6337
when	384.0	398.0	40	6337
presidents	398.0	405.0	40	6337
get	405.0	407.0	40	6337
their	407.0	410.0	40	6337
first	410.0	416.0	40	6337
big	416.0	419.0	40	6337
report	419.0	422.0	40	6337
card	422.0	428.0	40	6337
on	428.0	429.0	40	6337
their	429.0	431.0	40	6337
performance	431.0	434.0	40	6337
so	434.0	440.0	40	6337
far	440.0	441.0	40	6337
and	441.0	449.0	40	6337
this	449.0	450.0	40	6337
will	450.0	453.0	40	6337
shock	453.0	456.0	40	6337
you	456.0	459.0	40	6337
most	459.0	470.0	40	6337
people	470.0	474.0	40	6337
think	474.0	477.0	40	6337
he's	477.0	486.0	40	6337
not	486.0	491.0	40	6337
second	0.0	29.0	42	98414
Samara	0.0	5.0	43	98075
is	5.0	7.0	43	98075
an	7.0	10.0	43	98075
amazing	10.0	13.0	43	98075
technology	13.0	33.0	43	98075
he	0.0	10.0	46	5072
accidentally	10.0	20.0	46	5072
told	20.0	23.0	46	5072
a	23.0	26.0	46	5072
great	26.0	31.0	46	5072
joke	31.0	89.0	46	5072
I	89.0	94.0	46	5072
mean	94.0	187.0	46	5072
they	187.0	194.0	46	5072
have	194.0	200.0	46	5072
great	200.0	203.0	46	5072
beaches	203.0	212.0	46	5072
you	212.0	217.0	46	5072
can	217.0	217.0	46	5072
see	217.0	223.0	46	5072
it	223.0	226.0	46	5072
when	226.0	226.0	46	5072
they're	226.0	230.0	46	5072
exploding	230.0	236.0	46	5072
their	236.0	239.0	46	5072
cannons	239.0	245.0	46	5072
into	245.0	248.0	46	5072
the	248.0	250.0	46	5072
oceans	250.0	260.0	46	5072
is	260.0	272.0	46	5072
a	272.0	274.0	46	5072
great	274.0	281.0	46	5072
Joe	281.0	314.0	46	5072
that	314.0	320.0	46	5072
would	320.0	322.0	46	5072
be	322.0	323.0	46	5072
like	323.0	326.0	46	5072
me	326.0	328.0	46	5072
coming	328.0	337.0	46	5072
to	337.0	338.0	46	5072
work	338.0	340.0	46	5072
today	340.0	344.0	46	5072
and	344.0	347.0	46	5072
saying	347.0	352.0	46	5072
I	352.0	353.0	46	5072
accidentally	353.0	367.0	46	5072
signed	367.0	374.0	46	5072
a	374.0	376.0	46	5072
treaty	376.0	443.0	46	5072
you	443.0	449.0	46	5072
know	449.0	451.0	46	5072
what	451.0	452.0	46	5072
he's	452.0	454.0	46	5072
in	454.0	455.0	46	5072
the	455.0	457.0	46	5072
middle	457.0	460.0	46	5072
of	460.0	461.0	46	5072
a	461.0	463.0	46	5072
somewhat	463.0	466.0	46	5072
of	466.0	467.0	46	5072
a	467.0	469.0	46	5072
nuclear	469.0	472.0	46	5072
weapons	472.0	478.0	46	5072
he's	478.0	481.0	46	5072
still	481.0	484.0	46	5072
trying	484.0	485.0	46	5072
to	485.0	488.0	46	5072
sell	488.0	491.0	46	5072
a	491.0	493.0	46	5072
hotel	493.0	502.0	46	5072
timeshare	502.0	524.0	46	5072
if	524.0	530.0	46	5072
you	530.0	532.0	46	5072
give	532.0	535.0	46	5072
up	535.0	536.0	46	5072
your	536.0	536.0	46	5072
nuclear	536.0	541.0	46	5072
weapons	541.0	550.0	46	5072
now	550.0	551.0	46	5072
you	551.0	554.0	46	5072
can	554.0	557.0	46	5072
stay	557.0	560.0	46	5072
one	560.0	563.0	46	5072
night	563.0	565.0	46	5072
free	565.0	569.0	46	5072
at	569.0	572.0	46	5072
my	572.0	574.0	46	5072
new	574.0	575.0	46	5072
Trump	575.0	580.0	46	5072
Hotel	580.0	584.0	46	5072
Pyongyang	584.0	614.0	46	5072
diplomacy	614.0	631.0	46	5072
with	631.0	634.0	46	5072
North	634.0	637.0	46	5072
Korea	637.0	640.0	46	5072
is	640.0	641.0	46	5072
undeniably	641.0	649.0	46	5072
it's	649.0	653.0	46	5072
a	653.0	653.0	46	5072
good	653.0	658.0	46	5072
thing	658.0	661.0	46	5072
it	661.0	668.0	46	5072
is	668.0	671.0	46	5072
a	671.0	671.0	46	5072
very	671.0	677.0	46	5072
good	677.0	680.0	46	5072
thing	680.0	682.0	46	5072
is	682.0	691.0	46	5072
vastly	691.0	698.0	46	5072
preferable	698.0	701.0	46	5072
to	701.0	707.0	46	5072
fiery	707.0	713.0	46	5072
rhetoric	713.0	716.0	46	5072
and	716.0	722.0	46	5072
threats	722.0	725.0	46	5072
of	725.0	727.0	46	5072
nuclear	727.0	731.0	46	5072
war	731.0	734.0	46	5072
the	734.0	737.0	46	5072
problem	737.0	743.0	46	5072
is	743.0	745.0	46	5072
in	745.0	746.0	46	5072
the	746.0	748.0	46	5072
trunk	748.0	751.0	46	5072
of	751.0	752.0	46	5072
engaging	752.0	758.0	46	5072
diplomacy	758.0	767.0	46	5072
the	767.0	769.0	46	5072
problem	769.0	773.0	46	5072
is	773.0	773.0	46	5072
that	773.0	775.0	46	5072
he	775.0	776.0	46	5072
doesn't	776.0	782.0	46	5072
know	782.0	784.0	46	5072
what	784.0	787.0	46	5072
he's	787.0	788.0	46	5072
doing	788.0	796.0	46	5072
it	796.0	802.0	46	5072
only	802.0	805.0	46	5072
cares	805.0	809.0	46	5072
about	809.0	809.0	46	5072
optics	809.0	818.0	46	5072
for	818.0	821.0	46	5072
example	821.0	827.0	46	5072
that	827.0	832.0	46	5072
they're	832.0	835.0	46	5072
working	835.0	838.0	46	5072
lunch	838.0	844.0	46	5072
yesterday	844.0	847.0	46	5072
Trump	847.0	853.0	46	5072
ask	853.0	857.0	46	5072
photographers	857.0	866.0	46	5072
to	866.0	868.0	46	5072
make	868.0	872.0	46	5072
sure	872.0	875.0	46	5072
he	875.0	884.0	46	5072
and	884.0	886.0	46	5072
Kim	886.0	889.0	46	5072
looked	889.0	895.0	46	5072
good	895.0	896.0	46	5072
the	896.0	902.0	46	5072
watch	902.0	907.0	46	5072
Kim's	907.0	913.0	46	5072
face	913.0	919.0	46	5072
after	919.0	924.0	46	5072
there's	0.0	5.0	48	100746
a	5.0	7.0	48	100746
reason	7.0	13.0	48	100746
Donald	13.0	28.0	48	100746
Trump	28.0	34.0	48	100746
Foundation	34.0	35.0	48	100746
is	35.0	44.0	48	100746
abbreviated	44.0	55.0	48	100746
ETF	55.0	65.0	48	100746
because	65.0	71.0	48	100746
it	71.0	73.0	48	100746
is	73.0	76.0	48	100746
down	76.0	83.0	48	100746
to	83.0	89.0	48	100746
Fu	89.0	95.0	48	100746
over	95.0	124.0	48	100746
what	124.0	127.0	48	100746
is	127.0	140.0	48	100746
the	140.0	142.0	48	100746
best	142.0	148.0	48	100746
thing	148.0	149.0	48	100746
to	149.0	151.0	48	100746
use	151.0	155.0	48	100746
other	155.0	160.0	48	100746
people's	160.0	169.0	48	100746
money	169.0	173.0	48	100746
I	0.0	2.0	52	6654
know	2.0	5.0	52	6654
the	5.0	8.0	52	6654
Ten	8.0	11.0	52	6654
Commandments	11.0	22.0	52	6654
just	22.0	28.0	52	6654
ask	28.0	32.0	52	6654
my	32.0	34.0	52	6654
neighbor's	34.0	43.0	52	6654
but	0.0	2.0	53	100076
I	2.0	15.0	53	100076
said	15.0	17.0	53	100076
factotum	17.0	32.0	53	100076
that's	32.0	53.0	53	100076
a	53.0	53.0	53	100076
word	53.0	59.0	53	100076
and	59.0	95.0	53	100076
Emoji	95.0	103.0	53	100076
Sarah	0.0	4.0	54	98887
Huckabee	4.0	8.0	54	98887
Sanders	8.0	16.0	54	98887
has	16.0	25.0	54	98887
been	25.0	26.0	54	98887
holding	26.0	31.0	54	98887
a	31.0	34.0	54	98887
lot	34.0	37.0	54	98887
of	37.0	38.0	54	98887
press	38.0	43.0	54	98887
briefings	43.0	50.0	54	98887
lately	50.0	55.0	54	98887
but	55.0	61.0	54	98887
I	61.0	62.0	54	98887
don't	62.0	65.0	54	98887
think	65.0	68.0	54	98887
all	68.0	73.0	54	98887
the	73.0	76.0	54	98887
questions	76.0	85.0	54	98887
we	85.0	86.0	54	98887
need	86.0	88.0	54	98887
answered	88.0	98.0	54	98887
have	98.0	101.0	54	98887
been	101.0	103.0	54	98887
ass	103.0	109.0	54	98887
so	109.0	112.0	54	98887
we	112.0	113.0	54	98887
decided	113.0	118.0	54	98887
to	118.0	127.0	54	98887
hold	127.0	131.0	54	98887
another	131.0	133.0	54	98887
one	133.0	139.0	54	98887
right	139.0	142.0	54	98887
here	142.0	143.0	54	98887
right	143.0	148.0	54	98887
now	148.0	151.0	54	98887
that's	151.0	155.0	54	98887
right	155.0	158.0	54	98887
Sarah	158.0	169.0	54	98887
Huckabee	169.0	176.0	54	98887
Sanders	176.0	179.0	54	98887
in	179.0	187.0	54	98887
the	187.0	187.0	54	98887
late-night	187.0	194.0	54	98887
press	194.0	199.0	54	98887
for	199.0	203.0	54	98887
our	203.0	205.0	54	98887
here	205.0	209.0	54	98887
in	209.0	215.0	54	98887
our	215.0	218.0	54	98887
studio	218.0	221.0	54	98887
and	221.0	226.0	54	98887
ready	226.0	230.0	54	98887
to	230.0	230.0	54	98887
go	230.0	233.0	54	98887
so	233.0	241.0	54	98887
without	241.0	244.0	54	98887
further	244.0	247.0	54	98887
Ado	247.0	253.0	54	98887
it's	253.0	263.0	54	98887
time	263.0	266.0	54	98887
for	266.0	269.0	54	98887
The	269.0	271.0	54	98887
Late	271.0	279.0	54	98887
Trump	0.0	218.0	57	6472
that	218.0	221.0	57	6472
it	221.0	223.0	57	6472
took	223.0	224.0	57	6472
a	224.0	227.0	57	6472
question	227.0	230.0	57	6472
from	230.0	236.0	57	6472
veteran	236.0	241.0	57	6472
journalist	241.0	250.0	57	6472
April	250.0	256.0	57	6472
Ryan	256.0	260.0	57	6472
of	260.0	263.0	57	6472
American	263.0	271.0	57	6472
Urban	271.0	274.0	57	6472
Radio	274.0	278.0	57	6472
Networks	278.0	280.0	57	6472
who	280.0	289.0	57	6472
asked	289.0	293.0	57	6472
if	293.0	295.0	57	6472
Trump	295.0	298.0	57	6472
would	298.0	301.0	57	6472
be	301.0	301.0	57	6472
willing	301.0	304.0	57	6472
to	304.0	307.0	57	6472
meet	307.0	308.0	57	6472
with	308.0	313.0	57	6472
the	313.0	314.0	57	6472
Congressional	314.0	322.0	57	6472
Black	322.0	325.0	57	6472
Caucus	325.0	328.0	57	6472
and	328.0	334.0	57	6472
Trump	334.0	338.0	57	6472
offer	338.0	343.0	57	6472
this	343.0	353.0	57	6472
if	0.0	1.0	59	98678
you	1.0	1.0	59	98678
ready	1.0	5.0	59	98678
for	5.0	7.0	59	98678
the	7.0	8.0	59	98678
Jets	8.0	14.0	59	98678
you're	14.0	23.0	59	98678
of	0.0	25.0	62	4884
course	25.0	29.0	62	4884
the	29.0	31.0	62	4884
immediate	31.0	35.0	62	4884
crisis	35.0	43.0	62	4884
facing	43.0	47.0	62	4884
Trump	47.0	53.0	62	4884
and	53.0	53.0	62	4884
the	53.0	55.0	62	4884
rest	55.0	58.0	62	4884
of	58.0	59.0	62	4884
the	59.0	61.0	62	4884
government	61.0	65.0	62	4884
right	65.0	68.0	62	4884
now	68.0	71.0	62	4884
is	71.0	73.0	62	4884
our	73.0	74.0	62	4884
country's	74.0	82.0	62	4884
epidemic	82.0	89.0	62	4884
of	89.0	89.0	62	4884
gun	89.0	94.0	62	4884
violence	94.0	97.0	62	4884
the	97.0	103.0	62	4884
national	103.0	109.0	62	4884
Conversation	109.0	113.0	62	4884
Over	113.0	121.0	62	4884
gun	121.0	124.0	62	4884
safety	124.0	124.0	62	4884
is	124.0	130.0	62	4884
only	130.0	133.0	62	4884
intensified	133.0	143.0	62	4884
in	143.0	148.0	62	4884
the	148.0	149.0	62	4884
days	149.0	154.0	62	4884
since	154.0	154.0	62	4884
the	154.0	157.0	62	4884
Parkland	157.0	164.0	62	4884
shooting	164.0	167.0	62	4884
and	167.0	175.0	62	4884
people	175.0	178.0	62	4884
are	178.0	179.0	62	4884
demanding	179.0	181.0	62	4884
action	181.0	188.0	62	4884
and	188.0	193.0	62	4884
it	193.0	193.0	62	4884
responds	193.0	199.0	62	4884
those	199.0	205.0	62	4884
demands	205.0	211.0	62	4884
Trump	211.0	214.0	62	4884
has	214.0	215.0	62	4884
spent	215.0	217.0	62	4884
the	217.0	220.0	62	4884
last	220.0	224.0	62	4884
week	224.0	226.0	62	4884
or	226.0	229.0	62	4884
so	229.0	230.0	62	4884
rambling	230.0	239.0	62	4884
on	239.0	241.0	62	4884
sensibly	241.0	250.0	62	4884
about	250.0	256.0	62	4884
a	256.0	257.0	62	4884
cheerleader	257.0	265.0	62	4884
and	265.0	266.0	62	4884
steady	266.0	272.0	62	4884
to	272.0	274.0	62	4884
arm	274.0	278.0	62	4884
teachers	278.0	281.0	62	4884
and	281.0	292.0	62	4884
took	292.0	304.0	62	4884
that	304.0	305.0	62	4884
rambling	305.0	311.0	62	4884
one	311.0	313.0	62	4884
step	313.0	317.0	62	4884
further	317.0	319.0	62	4884
insisting	319.0	328.0	62	4884
that	328.0	329.0	62	4884
he	329.0	331.0	62	4884
personally	331.0	338.0	62	4884
would	338.0	350.0	62	4884
have	350.0	353.0	62	4884
run	353.0	358.0	62	4884
into	358.0	361.0	62	4884
the	361.0	364.0	62	4884
school	364.0	368.0	62	4884
to	368.0	368.0	62	4884
confront	368.0	376.0	62	4884
the	376.0	377.0	62	4884
issue	377.0	390.0	62	4884
inconsistent	0.0	2.0	63	98396
values	2.0	13.0	63	98396
of	13.0	18.0	63	98396
them.	0.0	14.0	64	7299
She's	14.0	23.0	64	7299
saying	23.0	26.0	64	7299
Barack	26.0	29.0	64	7299
Obama	29.0	33.0	64	7299
and	33.0	39.0	64	7299
Hillary	39.0	41.0	64	7299
Clinton	41.0	48.0	64	7299
sent	48.0	51.0	64	7299
a	51.0	53.0	64	7299
spy	53.0	57.0	64	7299
to	57.0	60.0	64	7299
infiltrate	60.0	68.0	64	7299
Trump's	68.0	74.0	64	7299
campaign	74.0	84.0	64	7299
so	84.0	87.0	64	7299
they	87.0	89.0	64	7299
could	89.0	92.0	64	7299
get	92.0	93.0	64	7299
dirt	93.0	98.0	64	7299
on	98.0	99.0	64	7299
him	99.0	104.0	64	7299
and	104.0	108.0	64	7299
then	108.0	110.0	64	7299
chose	110.0	117.0	64	7299
not	117.0	120.0	64	7299
to	120.0	122.0	64	7299
use	122.0	126.0	64	7299
that	126.0	128.0	64	7299
dirt	128.0	135.0	64	7299
during	135.0	140.0	64	7299
the	140.0	141.0	64	7299
election	141.0	149.0	64	7299
mr.	149.0	164.0	64	7299
President	164.0	167.0	64	7299
we	167.0	171.0	64	7299
found	171.0	176.0	64	7299
the	176.0	176.0	64	7299
pee	176.0	177.0	64	7299
tape	177.0	183.0	64	7299
should	183.0	186.0	64	7299
we	186.0	188.0	64	7299
lick	188.0	191.0	64	7299
it	191.0	194.0	64	7299
no	194.0	195.0	64	7299
don't	195.0	200.0	64	7299
save	200.0	207.0	64	7299
it	207.0	209.0	64	7299
for	209.0	210.0	64	7299
my	210.0	212.0	64	7299
Netflix	212.0	216.0	64	7299
deal	216.0	318.0	64	7299
I	318.0	323.0	64	7299
got	323.0	326.0	64	7299
an	326.0	327.0	64	7299
idea	327.0	332.0	64	7299
Proclamation	0.0	0.0	65	99890
Reports	0.0	9.0	65	99890
say	9.0	11.0	65	99890
Julian	11.0	17.0	65	99890
is	17.0	17.0	65	99890
committee	17.0	23.0	65	99890
accomplish	23.0	29.0	65	99890
pretty	29.0	30.0	65	99890
much	30.0	33.0	65	99890
nothing	33.0	38.0	65	99890
but	38.0	41.0	65	99890
luckily	41.0	45.0	65	99890
Trump	45.0	56.0	65	99890
didn't	56.0	59.0	65	99890
just	59.0	62.0	65	99890
leave	62.0	66.0	65	99890
Rudy	66.0	72.0	65	99890
in	72.0	74.0	65	99890
charge	74.0	78.0	65	99890
of	78.0	80.0	65	99890
it	80.0	81.0	65	99890
all	81.0	83.0	65	99890
he	83.0	86.0	65	99890
also	86.0	89.0	65	99890
tasked	89.0	95.0	65	99890
Jared	95.0	102.0	65	99890
Kushner	102.0	107.0	65	99890
with	107.0	116.0	65	99890
helping	116.0	120.0	65	99890
to	120.0	122.0	65	99890
lead	122.0	123.0	65	99890
cyber	123.0	131.0	65	99890
security	131.0	132.0	65	99890
efforts	132.0	143.0	65	99890
in	143.0	144.0	65	99890
addition	144.0	149.0	65	99890
to	149.0	150.0	65	99890
being	150.0	152.0	65	99890
in	152.0	155.0	65	99890
charge	155.0	156.0	65	99890
of	156.0	159.0	65	99890
creating	159.0	164.0	65	99890
peace	164.0	170.0	65	99890
in	170.0	171.0	65	99890
the	171.0	173.0	65	99890
Middle	173.0	176.0	65	99890
East	176.0	177.0	65	99890
fixing	177.0	185.0	65	99890
to	185.0	186.0	65	99890
be	186.0	188.0	65	99890
a	188.0	189.0	65	99890
pain	189.0	198.0	65	99890
song	198.0	200.0	65	99890
in	200.0	203.0	65	99890
the	203.0	204.0	65	99890
opioid	204.0	212.0	65	99890
crisis	212.0	218.0	65	99890
while	218.0	221.0	65	99890
simultaneously	221.0	240.0	65	99890
big	0.0	31.0	67	99055
later	31.0	59.0	67	99055
Donald	59.0	70.0	67	99055
Trump	70.0	74.0	67	99055
English	74.0	116.0	67	99055
new	116.0	122.0	67	99055
words	122.0	128.0	67	99055
added	128.0	130.0	67	99055
to	130.0	134.0	67	99055
it	134.0	140.0	67	99055
I'm	140.0	151.0	67	99055
going	151.0	152.0	67	99055
to	152.0	154.0	67	99055
make	154.0	158.0	67	99055
English	158.0	163.0	67	99055
great	163.0	169.0	67	99055
again	169.0	175.0	67	99055
you're	175.0	178.0	67	99055
going	178.0	179.0	67	99055
to	179.0	182.0	67	99055
love	182.0	187.0	67	99055
it	187.0	188.0	67	99055
be	188.0	196.0	67	99055
Glee	196.0	215.0	67	99055
going	215.0	221.0	67	99055
to	221.0	221.0	67	99055
be	221.0	246.0	67	99055
claims	0.0	4.0	68	6418
about	4.0	5.0	68	6418
voter	5.0	11.0	68	6418
fraud	11.0	16.0	68	6418
to	16.0	17.0	68	6418
explain	17.0	22.0	68	6418
it	22.0	23.0	68	6418
away	23.0	26.0	68	6418
claims	26.0	37.0	68	6418
he	37.0	38.0	68	6418
repeated	38.0	46.0	68	6418
in	46.0	49.0	68	6418
his	49.0	50.0	68	6418
first	50.0	53.0	68	6418
nationally	53.0	61.0	68	6418
televised	61.0	73.0	68	6418
illustrates	0.0	0.0	69	5929
key	0.0	3.0	69	5929
point	3.0	7.0	69	5929
about	7.0	7.0	69	5929
our	7.0	10.0	69	5929
current	10.0	13.0	69	5929
politics	13.0	19.0	69	5929
which	19.0	22.0	69	5929
is	22.0	25.0	69	5929
the	25.0	27.0	69	5929
Donald	27.0	31.0	69	5929
Trump	31.0	34.0	69	5929
is	34.0	36.0	69	5929
very	36.0	37.0	69	5929
much	37.0	42.0	69	5929
the	42.0	43.0	69	5929
president	43.0	46.0	69	5929
Republican	46.0	52.0	69	5929
GOP	52.0	103.0	69	5929
Trump	103.0	111.0	69	5929
is	111.0	114.0	69	5929
massively	114.0	123.0	69	5929
and	123.0	132.0	69	5929
historically	132.0	139.0	69	5929
unpopular	139.0	150.0	69	5929
in	150.0	151.0	69	5929
general	151.0	159.0	69	5929
but	159.0	160.0	69	5929
among	160.0	165.0	69	5929
Republicans	165.0	172.0	69	5929
he's	172.0	175.0	69	5929
exactly	175.0	180.0	69	5929
what	180.0	188.0	69	5929
what's	0.0	43.0	71	100753
the	43.0	45.0	71	100753
president's	45.0	55.0	71	100753
favorite	55.0	64.0	71	100753
part	64.0	72.0	71	100753
of	72.0	76.0	71	100753
the	76.0	78.0	71	100753
movie	78.0	87.0	71	100753
really	0.0	1.0	74	5857
think	1.0	2.0	74	5857
Donald	2.0	11.0	74	5857
Trump's	11.0	17.0	74	5857
running	17.0	20.0	74	5857
mate	20.0	28.0	74	5857
an	28.0	35.0	74	5857
anti	35.0	43.0	74	5857
name-calling	43.0	50.0	74	5857
position	50.0	61.0	74	5857
that's	61.0	70.0	74	5857
like	70.0	73.0	74	5857
Tim	73.0	77.0	74	5857
Kaine	77.0	85.0	74	5857
same	85.0	89.0	74	5857
pants	89.0	95.0	74	5857
suits	95.0	101.0	74	5857
have	101.0	103.0	74	5857
no	103.0	106.0	74	5857
place	106.0	113.0	74	5857
at	113.0	115.0	74	5857
Ann	115.0	118.0	74	5857
Taylor	118.0	119.0	74	5857
Loft	119.0	145.0	74	5857
listen	145.0	152.0	74	5857
to	152.0	154.0	74	5857
problem	154.0	158.0	74	5857
but	158.0	167.0	74	5857
our	167.0	169.0	74	5857
country	169.0	175.0	74	5857
is	175.0	176.0	74	5857
still	176.0	179.0	74	5857
filled	179.0	184.0	74	5857
with	184.0	187.0	74	5857
principles	187.0	193.0	74	5857
conservative	193.0	202.0	74	5857
the	202.0	208.0	74	5857
Republican	208.0	215.0	74	5857
Party	215.0	220.0	74	5857
seems	220.0	223.0	74	5857
incapable	223.0	229.0	74	5857
of	229.0	235.0	74	5857
expelling	235.0	242.0	74	5857
a	242.0	245.0	74	5857
demagogue	245.0	250.0	74	5857
like	250.0	254.0	74	5857
Trump	254.0	260.0	74	5857
even	260.0	269.0	74	5857
John	269.0	274.0	74	5857
McCain	274.0	280.0	74	5857
publicly	280.0	287.0	74	5857
denounce	287.0	293.0	74	5857
Trump	293.0	295.0	74	5857
today	295.0	301.0	74	5857
is	301.0	302.0	74	5857
still	302.0	313.0	74	5857
let's	0.0	16.0	75	100876
take	16.0	19.0	75	100876
a	19.0	22.0	75	100876
closer	22.0	28.0	75	100876
I	28.0	34.0	75	100876
thought	34.0	37.0	75	100876
I	37.0	37.0	75	100876
was	37.0	40.0	75	100876
going	40.0	42.0	75	100876
to	42.0	42.0	75	100876
make	42.0	46.0	75	100876
it	46.0	46.0	75	100876
to	46.0	73.0	75	100876
let's	73.0	81.0	75	100876
take	81.0	87.0	75	100876
something	0.0	4.0	79	99564
he	4.0	11.0	79	99564
sounds	11.0	17.0	79	99564
like	17.0	19.0	79	99564
a	19.0	20.0	79	99564
supervillain	20.0	28.0	79	99564
barking	28.0	38.0	79	99564
orders	38.0	41.0	79	99564
at	41.0	43.0	79	99564
his	43.0	46.0	79	99564
henchmen	46.0	52.0	79	99564
after	52.0	56.0	79	99564
James	56.0	62.0	79	99564
Yandex	62.0	68.0	79	99564
Gates	68.0	74.0	79	99564
he's	74.0	91.0	79	99564
going	91.0	92.0	79	99564
to	92.0	94.0	79	99564
do	94.0	101.0	79	99564
something	101.0	110.0	79	99564
but	110.0	112.0	79	99564
his	112.0	115.0	79	99564
henchmen	115.0	121.0	79	99564
are	121.0	121.0	79	99564
yelling	121.0	127.0	79	99564
back	127.0	130.0	79	99564
we	130.0	133.0	79	99564
can't	133.0	140.0	79	99564
we're	140.0	143.0	79	99564
all	143.0	149.0	79	99564
under	149.0	154.0	79	99564
federal	154.0	160.0	79	99564
investigation	160.0	250.0	79	99564
the	250.0	256.0	79	99564
most	256.0	265.0	79	99564
disturbing	265.0	269.0	79	99564
thing	269.0	272.0	79	99564
about	272.0	280.0	79	99564
the	280.0	283.0	79	99564
right-wing	283.0	289.0	79	99564
reaction	289.0	296.0	79	99564
to	296.0	298.0	79	99564
The	298.0	299.0	79	99564
Bolognese	299.0	305.0	79	99564
this	305.0	308.0	79	99564
weekend	308.0	313.0	79	99564
was	313.0	316.0	79	99564
their	316.0	317.0	79	99564
frothing	317.0	323.0	79	99564
obsessed	323.0	332.0	79	99564
with	332.0	334.0	79	99564
Hillary	334.0	338.0	79	99564
Clinton	338.0	340.0	79	99564
the	340.0	349.0	79	99564
right	349.0	352.0	79	99564
is	352.0	353.0	79	99564
manufactured	353.0	362.0	79	99564
a	362.0	364.0	79	99564
series	364.0	367.0	79	99564
of	367.0	370.0	79	99564
fake	370.0	373.0	79	99564
Clinton	373.0	377.0	79	99564
scandals	377.0	383.0	79	99564
to	383.0	385.0	79	99564
try	385.0	388.0	79	99564
to	388.0	388.0	79	99564
muddy	388.0	392.0	79	99564
the	392.0	394.0	79	99564
waters	394.0	400.0	79	99564
and	400.0	403.0	79	99564
distract	403.0	409.0	79	99564
from	409.0	410.0	79	99564
the	410.0	410.0	79	99564
very	410.0	415.0	79	99564
real	415.0	419.0	79	99564
Russia	419.0	425.0	79	99564
investigation	425.0	434.0	79	99564
for	434.0	436.0	79	99564
example	436.0	442.0	79	99564
they've	442.0	449.0	79	99564
dredged	449.0	455.0	79	99564
up	455.0	457.0	79	99564
an	457.0	460.0	79	99564
old	460.0	463.0	79	99564
uranium	463.0	470.0	79	99564
deal	470.0	473.0	79	99564
from	473.0	475.0	79	99564
2010	475.0	488.0	79	99564
that	488.0	490.0	79	99564
was	490.0	491.0	79	99564
approved	491.0	497.0	79	99564
by	497.0	505.0	79	99564
nine	505.0	509.0	79	99564
different	509.0	515.0	79	99564
agencies	515.0	523.0	79	99564
and	523.0	524.0	79	99564
had	524.0	527.0	79	99564
nothing	527.0	532.0	79	99564
to	532.0	535.0	79	99564
do	535.0	538.0	79	99564
with	538.0	539.0	79	99564
Hillary	539.0	544.0	79	99564
Clinton	544.0	545.0	79	99564
to	545.0	557.0	79	99564
try	557.0	559.0	79	99564
to	559.0	560.0	79	99564
claim	560.0	563.0	79	99564
she	563.0	568.0	79	99564
was	568.0	572.0	79	99564
the	572.0	574.0	79	99564
one	574.0	575.0	79	99564
who	575.0	577.0	79	99564
flew	577.0	580.0	79	99564
to	580.0	583.0	79	99564
with	583.0	584.0	79	99564
Russia	584.0	589.0	79	99564
and	589.0	590.0	79	99564
Trump	590.0	592.0	79	99564
himself	592.0	596.0	79	99564
immediately	596.0	602.0	79	99564
picked	602.0	610.0	79	99564
up	610.0	614.0	79	99564
on	614.0	617.0	79	99564
that	617.0	621.0	79	99564
refugee	0.0	9.0	83	4786
from	9.0	15.0	83	4786
a	15.0	17.0	83	4786
country	17.0	21.0	83	4786
we	21.0	26.0	83	4786
invaded	26.0	33.0	83	4786
is	33.0	41.0	83	4786
now	41.0	42.0	83	4786
serving	42.0	48.0	83	4786
the	48.0	51.0	83	4786
US	51.0	56.0	83	4786
Marine	56.0	60.0	83	4786
Corps	60.0	62.0	83	4786
and	62.0	65.0	83	4786
now	65.0	66.0	83	4786
there's	66.0	71.0	83	4786
a	71.0	72.0	83	4786
guy	72.0	74.0	83	4786
who	74.0	78.0	83	4786
deserves	78.0	84.0	83	4786
the	84.0	89.0	83	4786
biggest	89.0	93.0	83	4786
Peyton	93.0	111.0	83	4786
Manning	111.0	114.0	83	4786
won	114.0	116.0	83	4786
the	116.0	117.0	83	4786
Superbowl	117.0	201.0	83	4786
and	201.0	207.0	83	4786
even	207.0	210.0	83	4786
if	210.0	212.0	83	4786
